filepath,testclass,testname,assertion type,line number,assert string
task2results/gpytorch/test/kernels/test_grid_interpolation_kernel.py,TestGridInterpolationKernel,test_batch_base_kernel,assertLess,37,"self.assertLess(torch.norm(grid_eval - actual_eval), 2e-05)"
task2results/gpytorch/test/kernels/test_grid_interpolation_kernel.py,TestGridInterpolationKernel,test_batch_base_kernel,assertLess,42,"self.assertLess(torch.norm(grid_eval - actual_eval), 2e-05)"
task2results/gpytorch/test/kernels/test_grid_interpolation_kernel.py,TestGridInterpolationKernel,test_batch_base_kernel,assertLess,47,"self.assertLess(torch.norm(grid_eval - actual_eval), 2e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel_grad.py,TestRBFKernelGrad,test_kernel,assertLess,43,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel_grad.py,TestRBFKernelGrad,test_kernel_batch,assertLess,61,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel_grad.py,TestRBFKernelGrad,test_initialize_lengthscale,assertLess,67,"self.assertLess(torch.norm(kernel.lengthscale - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel_grad.py,TestRBFKernelGrad,test_initialize_lengthscale_batch,assertLess,74,"self.assertLess(torch.norm(kernel.lengthscale - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel_gradgrad.py,TestRBFKernelGradGrad,test_kernel,assertLess,159,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel_gradgrad.py,TestRBFKernelGradGrad,test_kernel_batch,assertLess,177,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel_gradgrad.py,TestRBFKernelGradGrad,test_initialize_lengthscale,assertLess,183,"self.assertLess(torch.norm(kernel.lengthscale - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel_gradgrad.py,TestRBFKernelGradGrad,test_initialize_lengthscale_batch,assertLess,190,"self.assertLess(torch.norm(kernel.lengthscale - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_ard,assertLess,40,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_ard,assertLess,45,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_ard,assertLess,52,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_ard,assertLess,57,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_ard_batch,assertLess,75,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_ard_batch,assertLess,80,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_ard_batch,assertLess,89,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_ard_batch,assertLess,94,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_initialize_outputscale,assertLess,100,"self.assertLess(torch.norm(kernel.outputscale - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_scale_kernel.py,TestScaleKernel,test_initialize_outputscale_batch,assertLess,107,"self.assertLess(torch.norm(kernel.outputscale - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_rectangular,assertLess,24,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_rectangular,assertLess,29,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_square,assertLess,38,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_square,assertLess,43,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_square,assertLess,50,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_square,assertLess,55,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_square_batch,assertLess,64,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_square_batch,assertLess,69,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_square_batch,assertLess,76,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_linear_kernel.py,TestLinearKernel,test_computes_linear_function_square_batch,assertLess,81,"self.assertLess(torch.norm(res - actual), 0.0001)"
task2results/gpytorch/test/kernels/test_hamming_kernel.py,TestHammingIMQKernel,test_computes_hamming_imq_function,assertLess,66,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_hamming_kernel.py,TestHammingIMQKernel,test_initialize_alpha,assertLess,76,"self.assertLess(torch.norm(kernel.alpha - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_hamming_kernel.py,TestHammingIMQKernel,test_initialize_alpha_batch,assertLess,84,"self.assertLess(torch.norm(kernel.alpha - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_hamming_kernel.py,TestHammingIMQKernel,test_initialize_beta,assertLess,94,"self.assertLess(torch.norm(kernel.beta - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_hamming_kernel.py,TestHammingIMQKernel,test_initialize_beta_batch,assertLess,102,"self.assertLess(torch.norm(kernel.beta - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_active_dims_list,assertLess,37,"self.assertLess(torch.norm(covar_mat - covar_mat_actual) / covar_mat_actual.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_active_dims_range,assertLess,54,"self.assertLess(torch.norm(covar_mat - covar_mat_actual) / covar_mat_actual.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_no_batch_kernel_single_batch_x,assertLess,68,"self.assertLess(torch.norm(batch_covar_mat - actual_covar_mat) / actual_covar_mat.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_no_batch_kernel_single_batch_x,assertLess,73,"self.assertLess(torch.norm(kernel_diag - actual_diag) / actual_diag.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_single_batch_kernel_single_batch_x,assertLess,87,"self.assertLess(torch.norm(batch_covar_mat - actual_covar_mat) / actual_covar_mat.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_single_batch_kernel_single_batch_x,assertLess,92,"self.assertLess(torch.norm(kernel_diag - actual_diag) / actual_diag.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_kernel_getitem_single_batch,assertLess,114,"self.assertLess(torch.norm(res1 - res2) / res1.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_kernel_getitem_single_batch,assertLess,119,"self.assertLess(torch.norm(kernel_diag - actual_diag) / actual_diag.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_kernel_getitem_double_batch,assertLess,130,"self.assertLess(torch.norm(res1 - res2) / res1.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_spectral_mixture_kernel.py,TestSpectralMixtureKernel,test_kernel_getitem_double_batch,assertLess,135,"self.assertLess(torch.norm(kernel_diag - actual_diag) / actual_diag.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_gaussian_symmetrized_kl_kernel.py,TestGaussianSymmetrizedKLKernel,test_kernel_symkl,assertLessEqual,29,"self.assertLessEqual((kernel_output.to_dense() - result.exp().transpose(-2, -1)).norm(), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_computes_quadratic_kernel,assertLess,28,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_computes_quadratic_kernel,assertLess,32,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_computes_quadratic_kernel,assertLess,40,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_computes_quadratic_kernel,assertLess,45,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_computes_cubic_kernel,assertLess,59,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_computes_cubic_kernel,assertLess,64,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_computes_cubic_kernel,assertLess,72,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_computes_cubic_kernel,assertLess,77,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_quadratic_kernel_batch,assertLess,92,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_polynomial_kernel.py,TestPolynomialKernel,test_cubic_kernel_batch,assertLess,107,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_periodic_kernel.py,TestPeriodicKernel,test_computes_periodic_function,assertLess,35,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_periodic_kernel.py,TestPeriodicKernel,test_batch,assertLess,69,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_periodic_kernel.py,TestPeriodicKernel,test_batch_separate,assertLess,86,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard,assertLess,34,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard,assertLess,39,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard,assertLess,45,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard,assertLess,50,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard_batch,assertLess,65,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard_batch,assertLess,70,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard_batch,assertLess,78,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard_batch,assertLess,83,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard_separate_batch,assertLess,98,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_ard_separate_batch,assertLess,103,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_subset_active_compute_radial_basis_function,assertLess,119,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_subset_active_compute_radial_basis_function,assertLess,124,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_computes_radial_basis_function,assertLess,137,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_computes_radial_basis_function,assertLess,142,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_computes_radial_basis_function_gradient,assertLess,164,"self.assertLess(torch.norm(res - actual_param_grad), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_subset_active_computes_radial_basis_function_gradient,assertLess,188,"self.assertLess(torch.norm(res - actual_param_grad), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_initialize_lengthscale,assertLess,194,"self.assertLess(torch.norm(kernel.lengthscale - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_rbf_kernel.py,TestRBFKernel,test_initialize_lengthscale_batch,assertLess,201,"self.assertLess(torch.norm(kernel.lengthscale - actual_value), 1e-05)"
task2results/gpytorch/test/kernels/test_grid_kernel.py,TestGridKernel,test_grid_grid,assertLess,26,"self.assertLess(torch.norm(grid_eval - actual_eval), 2e-05)"
task2results/gpytorch/test/kernels/test_grid_kernel.py,TestGridKernel,test_nongrid_grid,assertLess,38,"self.assertLess(torch.norm(grid_eval - actual_eval), 1e-05)"
task2results/gpytorch/test/kernels/test_grid_kernel.py,TestGridKernel,test_nongrid_nongrid,assertLess,50,"self.assertLess(torch.norm(grid_eval - actual_eval), 1e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_product_of_radial_basis_function,assertLess,58,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_product_of_radial_basis_function_batch,assertLess,75,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_sum_of_radial_basis_function,assertLess,91,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_sum_of_radial_basis_function_diag,assertLess,108,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_sum_of_three_radial_basis_function_diag,assertLess,125,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_product_of_radial_basis_function_diag,assertLess,143,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_product_of_three_radial_basis_function_diag,assertLess,160,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_product_of_three_radial_basis_function,assertLess,180,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_product_of_three_radial_basis_function,assertLess,192,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_product_of_four_radial_basis_function,assertLess,213,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_sum_of_four_radial_basis_function,assertLess,235,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_sum_of_three_radial_basis_function,assertLess,256,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_sum_of_three_radial_basis_function,assertLess,268,"self.assertLess(torch.norm(res - actual), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_sum_radial_basis_function_gradient,assertLess,291,"self.assertLess(torch.norm(res - actual_param_grad), 2e-05)"
task2results/gpytorch/test/kernels/test_additive_and_product_kernels.py,TestAdditiveAndProductKernel,test_computes_sum_three_radial_basis_function_gradient,assertLess,319,"self.assertLess(torch.norm(res - actual_param_grad), 2e-05)"
task2results/gpytorch/test/kernels/test_piecewise_polynomial_kernel.py,TestPiecewisePolynomialKernel,test_fmax,assertLess,47,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_piecewise_polynomial_kernel.py,TestPiecewisePolynomialKernel,test_fmax,assertLess,52,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_piecewise_polynomial_kernel.py,TestPiecewisePolynomialKernel,test_fmax,assertLess,60,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_piecewise_polynomial_kernel.py,TestPiecewisePolynomialKernel,test_fmax,assertLess,65,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_piecewise_polynomial_kernel.py,TestPiecewisePolynomialKernel,test_fmax,assertLess,99,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_rff_kernel.py,TestRFFKernel,test_active_dims_list,assertLess,43,"self.assertLess(torch.norm(covar_mat - covar_mat_actual) / covar_mat_actual.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_rff_kernel.py,TestRFFKernel,test_active_dims_range,assertLess,55,"self.assertLess(torch.norm(covar_mat - covar_mat_actual) / covar_mat_actual.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_rff_kernel.py,TestRFFKernel,test_kernel_getitem_single_batch,assertLess,68,"self.assertLess(torch.norm(res1 - res2) / res1.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_rff_kernel.py,TestRFFKernel,test_kernel_getitem_double_batch,assertLess,82,"self.assertLess(torch.norm(res1 - res2) / res1.norm(), 0.0001)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_computes_periodic_function,assertLess,26,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_computes_periodic_function,assertLess,31,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_computes_periodic_function,assertLess,40,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_computes_periodic_function,assertLess,45,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_batch,assertLess,61,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_batch_separate,assertLess,77,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_batch_separate,assertLess,82,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_batch_separate,assertLess,92,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_cosine_kernel.py,TestCosineKernel,test_batch_separate,assertLess,97,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_forward_nu_1_over_2,assertLess,51,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_forward_nu_3_over_2,assertLess,64,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_forward_nu_5_over_2,assertLess,77,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard,assertLess,92,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard,assertLess,97,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard,assertLess,104,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard,assertLess,109,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard_batch,assertLess,123,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard_separate_batch,assertLess,137,"self.assertLess(torch.norm(res - actual), 0.001)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard_separate_batch,assertLess,142,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard_separate_batch,assertLess,157,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/kernels/test_matern_kernel.py,TestMaternKernel,test_ard_separate_batch,assertLess,162,"self.assertLess(torch.norm(res - actual), 1e-05)"
task2results/gpytorch/test/mlls/test_inducing_point_kernel_added_loss_term.py,TestInducingPointKernelAddedLossTerm,test_added_loss_term,assertAllClose,27,"self.assertAllClose(added_loss_term.loss(), torch.tensor(-50.0))"
task2results/gpytorch/test/mlls/test_inducing_point_kernel_added_loss_term.py,TestInducingPointKernelAddedLossTerm,test_added_loss_term_batch,assertAllClose,41,"self.assertAllClose(added_loss_term.loss(), torch.tensor([[-50.0, -25.0], [-5.0, -2.5], [-0.5, -0.25]]))"
task2results/gpytorch/test/mlls/test_leave_one_out_pseudo_likelihood.py,TestLeaveOneOutPseudoLikelihood,test_check_bordered_system,assertAlmostEqual,70,"self.assertAlmostEqual(loocv_1.item(), loocv_2.item())"
